,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
2702,An Echo Of Antietam,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,19,6997,English,2007-09-21
2703,Hooking Watermelons,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,4,7547,English,2007-09-21
2704,To Whom This May Come,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,8,6615,English,2007-09-21
2705,A Summer Evening's Dream,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,9,6657,English,2007-09-21
2706,Two Days' Solitary Imprisonment,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,5,6166,English,2007-09-21
2707,Potts's Painless Cure,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,7,8607,English,2007-09-21
2708,A Positive Romance,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,8,4839,English,2007-09-21
2709,At Pinney's Ranch,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,5,5675,English,2007-09-21
2710,The Old Folks' Party,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,7,7066,English,2007-09-21
2711,A Love Story Reversed,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,15,11402,English,2007-09-21
2712,Lost,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,2,4838,English,2007-09-21
2713,With The Eyes Shut,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,11,7580,English,2007-09-21
2714,Deserted,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,13,6431,English,2007-09-21
2715,The Cold Snap,Edward Bellamy,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,6,3754,English,2007-09-21
2716,The Book-Hunter at Home,P. B. M. Allan,Book collecting,NA,NA,35,94221,English,2007-09-22
2717,"Lundy's Lane, and Other Poems",Duncan Campbell Scott,Canadian poetry -- 20th century,NA,NA,29,16768,English,2007-09-22
2718,"Cathedrals and Cloisters of the South of France, Volume 1",Elise Whitlock Rose,France -- Description and travel,Cathedrals -- France,NA,26,48586,English,2007-09-22
2719,"Old Fort Snelling, 1819-1858",Marcus Lee Hansen,Fort Snelling (Minn.),NA,NA,50,74241,English,2007-09-22
2720,The Minister of Evil: The Secret History of Rasputin's Betrayal of Russ,e Minister of Evil: The Secret History of Rasputin's Betrayal of Russia,"Rasputin, Grigorii Efimovich, 1869-1916 -- Fiction",NA,NA,54,80304,English,2007-09-22
2721,Northern Nut Growers Association Report of the Proceedings at the Thirty-Eigh,rthern Nut Growers Association Report of the Proceedings at the Thirty-Eighth,Northern Nut Growers Association -- Periodicals,Nut trees -- Periodicals,Nuts -- Periodicals,24,59497,English,2007-09-22
2722,Woordenlijst voor de spelling der Nederlandsche Taal,Vries and Winkel,Dutch language -- Orthography and spelling,NA,NA,34,200987,Dutch,2007-09-22
2723,Os Sinos,Raul Sangreman Proença,Poetry,NA,NA,3,2646,Portuguese,2007-09-22
2724,"Punch, or the London Charivari, Vol. 104, March 25, 1893",Various,English wit and humor -- Periodicals,NA,NA,1,8216,English,2007-09-22
2725,"Punch, or the London Charivari, Vol. 158,  1920-03-31",Various,English wit and humor -- Periodicals,NA,NA,8,12448,English,2007-09-22
2726,New Poems,D. H. Lawrence,Poetry,NA,NA,26,7475,English,2007-09-22
2727,The Land of the Long Night,Paul B. Du Chaillu,Lapland -- Description and travel -- Juvenile literature,NA,NA,10,68814,English,2007-09-22
2728,The Foundations of the Origin of Species,Charles Darwin,Evolution (Biology),Natural selection,NA,63,91408,English,2007-09-22
2729,Testamento Poetico-Anachreontico,João de Figueiredo Maio e Lima,Poetry,NA,NA,3,2418,Portuguese,2007-09-23
2730,O Jardim da Pierrette,José de Almada Negreiros,Portuguese literature -- 20th century,NA,NA,20,432,Portuguese,2007-09-23
2731,Tin-Types Taken in the Streets of New York,Lemuel Ely Quigg,New York (N.Y.) -- Social life and customs -- Fiction,NA,NA,30,51507,English,2007-09-23
2732,Last Poems,Edward Thomas,Poetry,NA,NA,9,12586,English,2007-09-23
2733,Socialism: A Summary and Interpretation of Socialist Principles,John Spargo,Socialism,NA,NA,12,84770,English,2007-09-23
2734,Bay: A Book of Poems,D. H. Lawrence,Poetry,NA,NA,26,2897,English,2007-09-23
2735,King of the Jews: A story of Christ's last days on Earth,W. T. Stead,Jesus Christ -- Last days,NA,NA,10,45752,English,2007-09-23
2736,The Inn of Dreams,Olive Custance,Poetry,NA,NA,9,5719,English,2007-09-23
2737,John Gayther's Garden and the Stories Told Therein,Frank Richard Stockton,United States -- Social life and customs -- 19th century -- Fiction,Gardeners -- Fiction,NA,73,98471,English,2007-09-23
2738,Zweierlei Denken: Ein Beitrag zur Physiologie des Denkens,August Büttner,"Speeches, addresses, etc.",Psychophysiology,NA,7,5420,German,2007-09-23
2739,The Human Aura: Astral Colors and Thought Forms,William Walker Atkinson,Occultism,NA,NA,148,16183,English,2007-09-23
2740,The Apple Dumpling and Other Stories for Young Boys and Girls,Aunt Fanny,Children's stories,NA,NA,14,18231,English,2007-09-23
2741,Physiologie du goût,Brillat-Savarin,Gastronomy,NA,NA,149,88424,French,2007-09-23
2742,A Harpa do Crente,Alexandre Herculano,Poetry,NA,NA,11,13353,Portuguese,2007-09-23
2743,"Ruth Fielding and the Gypsies; Or, The Missing Pearl Necklace",Alice B. Emerson,Adventure and adventurers -- Juvenile fiction,Rescues -- Juvenile fiction,"Fielding, Ruth (Fictitious character) -- Juvenile fiction",16,44424,English,2007-09-23
2744,The Adventurous Seven: Their Hazardous Undertaking,Bessie Marchant,Australia -- Juvenile fiction,NA,NA,6,56880,English,2007-09-23
2745,Fair Harbor by Joseph Cro,Lincoln,Ship captains -- Fiction,Cape Cod (Mass.) -- Fiction,NA,11,126726,English,2007-09-23
2746,The Copy/South Dossier,Alan Story,"Copyright, International",Copyright -- Economic aspects,NA,41,81,English,2007-09-23
2747,Financial Crime and Corruption,Samuel Vaknin,Commercial crimes,Money laundering,NA,333,108574,English,2007-09-23
2748,Explanation of Terms Used in Entomology,John Bernhard Smith,Insects -- Nomenclature,NA,NA,129,62050,English,2007-09-23
2749,From Edinburgh to India & Burmah,W. G. Burn Murdoch,India -- Description and travel,Burma -- Description and travel,NA,40,121016,English,2007-09-24
2750,Rags,Karen Niemann,Dogs -- Juvenile fiction,NA,NA,5,1222,English,2007-09-24
2751,Littérature Française (Première Année),Eugène Aubert,French literature -- History and criticism,NA,NA,28,60368,French,2007-09-24
2752,The Pirate of Panama: A Tale of the Fight for Buried Treasure,Raine,Pirates -- Fiction,Treasure troves -- Fiction,Panama -- Fiction,27,63471,English,2007-09-24
2753,Per ja Bergit,Kristofer Janson,Norwegian fiction -- Translations into Finnish,NA,NA,17,11325,Finnish,2007-09-24
2754,Masters of Space,E. Everett Evans and E. E. Smith,Science fiction,NA,NA,119,51355,English,2007-09-24
2755,"The Adventures of the Little Woman, Her Dog and the Pedlar",Anonymous,Nursery rhymes,NA,NA,24,383,English,2007-09-24
2756,The Enchanted Island,Fannie Louise Apjohn,Fairy tales,NA,NA,20,35395,English,2007-09-24
2757,Debts of Honor,Mór Jókai,Fiction,NA,NA,18,130151,English,2007-09-24
2758,"The New England Magazine, Volume 1, No. 2, February, 1886.",Various,New England -- Periodicals,NA,NA,15,37696,English,2007-09-24
2759,The English at the North Pole,Jules Verne,Sea stories,Adventure stories,NA,17,64872,English,2007-09-24
2760,Henri IV (1re partie),William Shakespeare,"Henry IV, King of England, 1367-1413 -- Drama",Historical drama,"Great Britain -- History -- Henry IV, 1399-1413 -- Drama",14,32495,French,2007-09-24
2761,Ideen zu einer Physiognomik der Gewächse,Alexander von Humboldt,Phytogeography,Plant ecology,NA,26,5124,German,2007-09-24
2762,"History of the Rise of the Huguenots, Vol. 1",Henry Martyn Baird,Huguenots,NA,NA,38,239969,English,2007-09-24
2763,Suite Mentale,Randall Garrett,Science fiction,Short stories,Telepathy -- Fiction,16,4765,English,2007-09-25
2764,On the Origin of Species by Means of Natural Selection,Charles Darwin,Evolution (Biology),Natural selection,NA,168,156461,English,2007-09-25
2765,Lynton and Lynmouth: A Pageant of Cliff & Moorland,John Presland,Lynmouth (England) -- Guidebooks,Lynton (England) -- Guidebooks,NA,14,45594,English,2007-09-25
2766,Electricity for Boys,James Slough Zerbe,Electric apparatus and appliances,Electrical engineering -- Juvenile literature,NA,85,40240,English,2007-09-25
2767,Pagan Passions,Randall Garrett and Laurence M. Janifer,Science fiction,NA,NA,56,44605,English,2007-09-26
2768,L'enfer (1 of 2),Dante Alighieri,Hell,NA,NA,56,34860,French,2007-09-26
2769,L'enfer (2 of 2),Dante Alighieri,Hell,NA,NA,33,32634,French,2007-09-26
2770,"The Continental Monthly, Vol. 5, No. 5, May, 1864",Various,"Literature, Modern -- 19th century -- Periodicals",United States -- Politics and government -- 19th century -- Periodicals,NA,15,69030,English,2007-09-26
2771,Cattle and Their Diseases,Robert Jennings,Cattle -- Diseases,NA,NA,32,92332,English,2007-09-26
2772,Camões e o amor,Ernesto Pires,"Camões, Luís de, 1524?-1580 -- Poetry",NA,NA,5,2616,Portuguese,2007-09-26
2773,Reis door Nieuw-Grenada en Venezuela,Jules Crevaux,South America -- Description and travel,NA,NA,9,42645,Dutch,2007-09-26
2774,Barbara in Brittany,E. A. Gillie,Young women -- Juvenile fiction,Aunts -- Juvenile fiction,Families -- Juvenile fiction,26,46658,English,2007-09-26
2775,Psychotherapy,Hugo Münsterberg,Mind and body,Mental healing,NA,98,107067,English,2007-09-27
2776,From a Terrace in Prague,B. Granville Baker,Bohemia (Czech Republic) -- History,Prague (Czech Republic) -- Description and travel,NA,42,73669,English,2007-09-27
2777,"History of the United States, Volume 5",Elisha Benjamin Andrews,United States -- History,NA,NA,8,46888,English,2007-09-27
2778,The Remarkable Adventures of an Old Woman and Her Pig,Anonymous,Nursery rhymes,NA,NA,67,1242,English,2007-09-27
2779,The False Chevalier,W. D. Lighthall,Historical fiction,NA,NA,28,82900,English,2007-09-27
2780,Voyages dans la basse et la haute Egypte,Vivant Denon,Egypt -- Description and travel,"Napoleon I, Emperor of the French, 1769-1821 -- Egyptian campaign, 1798-1799",NA,28,117617,French,2007-09-27
2781,32 Caliber,Donald McGibeny,Fiction,NA,NA,30,39623,English,2007-09-27
2782,The Buddha: A Drama in Five Acts and Four Interludes,Paul Carus,Gautama Buddha,Buddhism -- Drama,NA,16,19051,English,2007-09-27
2783,"The New England Magazine Volume 1, No. 3, March, 1886",Various,New England -- Periodicals,NA,NA,6,39536,English,2007-09-27
2784,On Laboratory Arts,Richard Threlfall,Lampwork,Glass blowing and working,Mirrors,56,92606,English,2007-09-27
2785,Indian Frontier Policy,Sir John Adye,Eastern question (Central Asia),Afghan Wars,NA,21,368,English,2007-09-01
2786,Rautatie,Juhani Aho,Fiction,NA,NA,21,346,Finnish,2007-09-01
2787,Little Men,Louisa May Alcott,Boarding schools -- Fiction,Schools -- Fiction,Family life -- New England -- Fiction,88,441,English,2007-09-01
2788,The Federalist Papers,"Alexander Hamilton, John Jay, and James Madison",Constitutional history -- United States -- Sources,Constitutional law -- United States,NA,124,1113,English,2007-09-01
2789,On the Duties of the Clergy,Bishop of Milan Saint Ambrose,"Ambrose, Saint, Bishop of Milan, -397","Christian ethics -- History -- Early church, ca. 30-600",Clergy -- Office -- Early works to 1800,168,830,English,2007-09-01
2790,The accomplisht cook,Robert May,"Cooking, English -- Early works to 1800",NA,NA,266,8410,English,2007-09-28
2791,King Henry the Fifth,William Shakespeare,"Henry V, King of England, 1387-1422 -- Drama",Great Britain -- Kings and rulers -- Drama,"Great Britain -- History -- Henry V, 1413-1422 -- Drama",4,31357,English,2007-09-28
2792,Perils and Captivity,"Brisson, Dard, and Godin des Odonais",Méduse (Ship),Picard family,"Godin des Odonais, Isabelle de Grandmaison, 1728?-",18,93473,English,2007-09-28
2793,"The Standard Oratorios: Their Stories, Their Music, And Their Composers",Upton,Oratorio,NA,NA,20,82232,English,2007-09-28
2794,The Shellback's Progress,Baron Walter Runciman Runciman,Sea stories,NA,NA,16,71006,English,2007-09-28
2795,The Ontario High School Reader,Aletta E. Marty,Recitations,Readers,NA,18,78979,English,2007-09-28
2796,"Impressions of America During the Years 1833, 1834 and 1835. Volume 1 (of ","pressions of America During the Years 1833, 1834 and 1835. Volume 1 (of 2)",United States -- Description and travel,Canada -- Description and travel,NA,28,86055,English,2007-09-28
2797,Diderot and the Encyclopædists (Vol. 2 of 2),John Morley,"Diderot, Denis, 1713-1784",Encyclopedists,NA,54,98850,English,2007-09-28
2798,The Book of Job,Unknown,Bible. Job,NA,NA,15,384,English,2007-09-01
2799,Peeps at Many Lands: Ancient Egypt,James Baikie,"Egypt -- History, Ancient",Egypt -- Social life and customs,NA,46,27126,English,2007-09-29
2800,Mary Wollstonecraft,Elizabeth Robins Pennell,"Wollstonecraft, Mary, 1759-1797",Women -- Biography,NA,36,106498,English,2007-09-29
2801,A Invenção do Dia Claro,José de Almada Negreiros,Portuguese literature -- 20th century,NA,NA,22,6244,Portuguese,2007-09-29
2802,Litoral,José de Almada Negreiros,Poetry,NA,NA,8,868,Portuguese,2007-09-29
2803,Helen Redeemed and Other Poems,Maurice Hewlett,Poetry,NA,NA,54,35268,English,2007-09-29
2804,Apron-Strings,Eleanor Gates,Mothers and daughters -- Fiction,NA,NA,5,52589,English,2007-09-29
2805,"Punch, or the London Charivari, Vol. 150, March 22, 1916",Various,English wit and humor -- Periodicals,NA,NA,12,11569,English,2007-09-29
2806,The Bronze Hand,Anna Katharine Green,Detective and mystery stories,Jewelry theft -- Fiction,NA,20,15901,English,2007-09-29
2807,A Difficult Problem,Anna Katharine Green,"Detective and mystery stories, American",NA,NA,19,7957,English,2007-09-29
2808,The Gray Madam,Anna Katharine Green,Detective and mystery stories,NA,NA,14,6897,English,2007-09-29
2809,The Hermit Of ——— Street,Anna Katharine Green,Detective and mystery stories,NA,NA,23,14679,English,2007-09-29
2810,Midnight In Beauchamp Row,Anna Katharine Green,Short stories,Disguise -- Fiction,Robbery -- Fiction,9,4895,English,2007-09-29
2811,The Staircase At The Heart's Delight,Anna Katharine Green,"Detective and mystery stories, American",NA,NA,17,6656,English,2007-09-29
2812,The Postal Service of the United States in Connection with the Local History ,e Postal Service of the United States in Connection with the Local History of,Postal service -- New York (State) -- Buffalo,NA,NA,5,6585,English,2007-09-30
2813,Heath's Modern Language Series: La Mère de la Marquise,Edmond About,French fiction -- 19th century,NA,NA,60,48316,French,2007-09-30
2814,A Practical Guide to Self-Hypnosis,Melvin Powers,Hypnotism,NA,NA,387,37587,English,2007-09-30
2815,The Philippine Islands,F.R.G.S. John Foreman,Philippines,NA,NA,272,318604,English,2007-09-30
2816,The Adventures of Buster Bear,Thornton W. Burgess,Animals -- Juvenile fiction,Bears -- Juvenile fiction,NA,144,16454,English,2007-09-30
2817,Mágoas Amorosas de Elmano,Manuel Maria Barbosa du Bocage,Portuguese poetry,NA,NA,17,974,Portuguese,2007-09-30
2818,An Alphabet of Celebrities,Oliver Herford,Nonsense verses,Celebrities -- Poetry,NA,40,619,English,2007-09-30
2819,"Elsie Marley, Honey",Joslyn Gray,Impostors and imposture -- Fiction,Girls -- Fiction,NA,5,57636,English,2007-09-30
2820,The Crooked House,Brandon Fleming,Detective and mystery stories,NA,NA,14,47623,English,2007-09-30
2821,The Blot on the Kaiser's 'Scutcheon,Newell Dwight Hillis,"World War, 1914-1918 -- Sermons",NA,NA,26,36008,English,2007-10-01
2822,The Superstitions of Witchcraft,Howard Williams,Witchcraft,NA,NA,92,68277,English,2007-10-01
2823,Zimmerblattpflanzen,Udo Dammer,House plants,Foliage plants,NA,40,12964,German,2007-10-01
2824,Der Wehrwolf: Eine Bauernchronik,Hermann Löns,"Germany, Northern -- Fiction","Germany -- History -- Thirty Years' War, 1618-1648 -- Fiction",NA,67,62831,German,2007-10-02
2825,The Smoker's Year Book,Oliver Herford,Tobacco -- Poetry,NA,NA,11,930,English,2007-10-02
2826,Chronica de El-Rey D. Affonso II,Rui de Pina,"Afonso II, King of Portugal, 1185-1223","Portugal -- History -- Afonso II, 1211-1223",NA,10,15785,Portuguese,2007-10-02
2827,Patchwork: A Story of 'The Plain People',Anna Balmer Myers,Amish -- Fiction,NA,NA,66,81276,English,2007-10-02
2828,Ojamylläri ja hänen miniänsä,Lydia Koidula,Fiction,NA,NA,1,13718,Finnish,2007-10-02
2829,No Animal Food; and Nutrition and Diet; with Vegetable Recipes,Rupert H. Wheldon,Vegetarian cooking,Diet,Vegetarianism,53,32567,English,2007-10-02
2830,La terrible et merveilleuse vie de Robert le Diable,Anonymous,"Robert I, Duke of Normandy, approximately 1010-1035 -- Romances",NA,NA,27,17430,French,2007-10-02
